index,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
945,9001.0,Fairfield,Connecticut,US,2020-09-29,41.26809896,-73.3881171,20190,1422,0,18768.0,"Fairfield, Connecticut, US",2140.285710651181,7.043090638930162
946,9003.0,Hartford,Connecticut,US,2020-09-29,41.80283011,-72.73103891,14737,1436,0,13301.0,"Hartford, Connecticut, US",1652.6488135289105,9.744181312343082
947,9005.0,Litchfield,Connecticut,US,2020-09-29,41.7937534,-73.2451475,1874,141,0,1733.0,"Litchfield, Connecticut, US",1039.1886121785808,7.524012806830308
948,9007.0,Middlesex,Connecticut,US,2020-09-29,41.45949668,-72.53714864,1588,193,0,1395.0,"Middlesex, Connecticut, US",977.6157994533232,12.153652392947107
949,9009.0,New Haven,Connecticut,US,2020-09-29,41.408032500000004,-72.93620426,14451,1115,0,13336.0,"New Haven, Connecticut, US",1690.6559408112478,7.715729015293058
950,9011.0,New London,Connecticut,US,2020-09-29,41.48896435,-72.10430976,1994,115,0,1879.0,"New London, Connecticut, US",751.8683589360724,5.767301905717153
951,9013.0,Tolland,Connecticut,US,2020-09-29,41.85853803,-72.3308481,1359,67,0,1292.0,"Tolland, Connecticut, US",901.6659921311563,4.930095658572481
952,90009.0,Unassigned,Connecticut,US,2020-09-29,,,146,0,0,146.0,"Unassigned, Connecticut, US",,0.0
953,9015.0,Windham,Connecticut,US,2020-09-29,41.82972709,-71.98182316,990,16,0,974.0,"Windham, Connecticut, US",847.7333835693856,1.616161616161616
954,10001.0,Kent,Delaware,US,2020-09-29,39.08646628,-75.56884914,2949,117,0,2832.0,"Kent, Delaware, US",1631.2103813348376,3.9674465920651074
955,10003.0,New Castle,Delaware,US,2020-09-29,39.57992638,-75.64054974,10309,312,0,9997.0,"New Castle, Delaware, US",1845.0012796351873,3.0264817150063053
956,10005.0,Sussex,Delaware,US,2020-09-29,38.66143781,-75.39031349,6782,206,0,6576.0,"Sussex, Delaware, US",2895.5064574661114,3.0374520790327337
957,90010.0,Unassigned,Delaware,US,2020-09-29,,,491,0,0,491.0,"Unassigned, Delaware, US",,0.0
1850,24001.0,Allegany,Maryland,US,2020-09-29,39.62357628,-78.69280486,473,23,0,450.0,"Allegany, Maryland, US",671.7223358327652,4.8625792811839315
1851,24003.0,Anne Arundel,Maryland,US,2020-09-29,39.00670238,-76.60329337,10073,248,0,9825.0,"Anne Arundel, Maryland, US",1739.0208447708524,2.462027201429564
1852,24005.0,Baltimore,Maryland,US,2020-09-29,39.45784712,-76.62911955,17939,630,0,17309.0,"Baltimore, Maryland, US",2168.1956077691957,3.5119014437817047
1853,24510.0,Baltimore City,Maryland,US,2020-09-29,39.30211911,-76.61151012,15606,485,0,15121.0,"Baltimore City, Maryland, US",2629.530404893091,3.1077790593361527
1854,24009.0,Calvert,Maryland,US,2020-09-29,38.53961642,-76.56820632,961,28,0,933.0,"Calvert, Maryland, US",1038.6382058903,2.9136316337148798
1855,24011.0,Caroline,Maryland,US,2020-09-29,38.87172293,-75.82904158,654,7,0,647.0,"Caroline, Maryland, US",1957.7321439262412,1.0703363914373092
1856,24013.0,Carroll,Maryland,US,2020-09-29,39.56453592,-77.02373735,1957,126,0,1831.0,"Carroll, Maryland, US",1161.7897617648282,6.438426162493613
1857,24015.0,Cecil,Maryland,US,2020-09-29,39.56647682,-75.94627411,1079,35,0,1044.0,"Cecil, Maryland, US",1049.0496329784648,3.243744207599629
1858,24017.0,Charles,Maryland,US,2020-09-29,38.51092331,-76.98580666,2779,101,0,2678.0,"Charles, Maryland, US",1702.2241006511206,3.634400863620008
1859,24019.0,Dorchester,Maryland,US,2020-09-29,38.45413522,-76.02752426,594,10,0,584.0,"Dorchester, Maryland, US",1860.3777130508315,1.6835016835016836
1860,24021.0,Frederick,Maryland,US,2020-09-29,39.47296601,-77.39999394,4073,133,0,3940.0,"Frederick, Maryland, US",1569.2726172908954,3.2654063343972504
1861,24023.0,Garrett,Maryland,US,2020-09-29,39.52786077,-79.27355126,74,1,0,73.0,"Garrett, Maryland, US",255.04928655132005,1.351351351351351
1862,24025.0,Harford,Maryland,US,2020-09-29,39.55010644,-76.30775940000002,3045,76,0,2969.0,"Harford, Maryland, US",1192.0560912304602,2.495894909688013
1863,24027.0,Howard,Maryland,US,2020-09-29,39.25305293,-76.93126208,5098,122,0,4976.0,"Howard, Maryland, US",1565.29214897602,2.39309533150255
1864,24029.0,Kent,Maryland,US,2020-09-29,39.24976208,-76.04741541,303,24,0,279.0,"Kent, Maryland, US",1560.0864998455359,7.920792079207921
1865,24031.0,Montgomery,Maryland,US,2020-09-29,39.13676329,-77.20358245,22512,848,0,21664.0,"Montgomery, Maryland, US",2142.596089419504,3.766879886282872
1866,24033.0,Prince George's,Maryland,US,2020-09-29,38.83070039,-76.8496441,29416,828,0,28588.0,"Prince George's, Maryland, US",3234.919891304229,2.8147946695675823
1867,24035.0,Queen Anne's,Maryland,US,2020-09-29,39.06198912,-76.03530977,666,26,0,640.0,"Queen Anne's, Maryland, US",1321.9269168932733,3.903903903903904
1868,24039.0,Somerset,Maryland,US,2020-09-29,38.1163542,-75.75118623,276,5,0,271.0,"Somerset, Maryland, US",1077.4515927545283,1.8115942028985508
1869,24037.0,St. Mary's,Maryland,US,2020-09-29,38.30058422,-76.60629279999998,1306,57,0,1249.0,"St. Mary's, Maryland, US",1150.55942207735,4.3644716692189895
1870,24041.0,Talbot,Maryland,US,2020-09-29,38.76618159,-76.10882561,565,6,0,559.0,"Talbot, Maryland, US",1519.5933406847582,1.0619469026548674
1871,90024.0,Unassigned,Maryland,US,2020-09-29,,,0,14,0,-14.0,"Unassigned, Maryland, US",,
1872,24043.0,Washington,Maryland,US,2020-09-29,39.60835778,-77.82002295,1811,38,0,1773.0,"Washington, Maryland, US",1198.948685525889,2.0982882385422417
1873,24045.0,Wicomico,Maryland,US,2020-09-29,38.37301947,-75.62705831,1998,48,0,1950.0,"Wicomico, Maryland, US",1928.403903135828,2.4024024024024024
1874,24047.0,Worcester,Maryland,US,2020-09-29,38.21274277,-75.33200012,1053,27,0,1026.0,"Worcester, Maryland, US",2014.3086693702653,2.5641025641025643
1875,25001.0,Barnstable,Massachusetts,US,2020-09-29,41.72980578,-70.28854339,1779,174,0,1605.0,"Barnstable, Massachusetts, US",835.2504812432509,9.780775716694773
1876,25003.0,Berkshire,Massachusetts,US,2020-09-29,42.37428441,-73.20524838,717,50,0,667.0,"Berkshire, Massachusetts, US",573.8570879754129,6.973500697350071
1877,25005.0,Bristol,Massachusetts,US,2020-09-29,41.79228404,-71.10872211,10074,697,0,9377.0,"Bristol, Massachusetts, US",1782.3243108399076,6.918800873535835
1878,,Dukes and Nantucket,Massachusetts,US,2020-09-29,41.40674725,-70.68763497,169,1,0,168.0,"Dukes and Nantucket, Massachusetts, US",588.2148202290208,0.591715976331361
1879,25009.0,Essex,Massachusetts,US,2020-09-29,42.6687626,-70.94687179,19921,1283,0,18638.0,"Essex, Massachusetts, US",2524.732774506549,6.440439736960997
1880,25011.0,Franklin,Massachusetts,US,2020-09-29,42.58119713,-72.58602547,411,68,0,343.0,"Franklin, Massachusetts, US",585.6369335993161,16.54501216545012
1881,25013.0,Hampden,Massachusetts,US,2020-09-29,42.13440424,-72.63235561,8254,779,0,7475.0,"Hampden, Massachusetts, US",1769.8318080845333,9.437848315968015
1882,25015.0,Hampshire,Massachusetts,US,2020-09-29,42.33997957,-72.65898478,1235,144,0,1091.0,"Hampshire, Massachusetts, US",767.8915625194304,11.659919028340079
1883,25017.0,Middlesex,Massachusetts,US,2020-09-29,42.48607732,-71.39049229,27507,2149,0,25358.0,"Middlesex, Massachusetts, US",1706.7082625229648,7.812556803722688
1884,25021.0,Norfolk,Massachusetts,US,2020-09-29,42.16073095,-71.20530408,10308,1061,0,9247.0,"Norfolk, Massachusetts, US",1458.4556612783413,10.292976329064805
1885,25023.0,Plymouth,Massachusetts,US,2020-09-29,41.94070556,-70.80802823,9726,770,0,8956.0,"Plymouth, Massachusetts, US",1866.0711202182647,7.916923709644253
1886,25025.0,Suffolk,Massachusetts,US,2020-09-29,42.327951399999996,-71.07850442,24426,1135,0,23291.0,"Suffolk, Massachusetts, US",3038.411159499793,4.6466879554573
1887,90025.0,Unassigned,Massachusetts,US,2020-09-29,,,2640,5,0,2635.0,"Unassigned, Massachusetts, US",,0.1893939393939394
1888,25027.0,Worcester,Massachusetts,US,2020-09-29,42.35026951,-71.90493363,14417,1107,0,13310.0,"Worcester, Massachusetts, US",1735.6872319779636,7.678435180689464
2444,34001.0,Atlantic,New Jersey,US,2020-09-29,39.47538693,-74.65848483,4114,256,0,3858.0,"Atlantic, New Jersey, US",1560.2836879432625,6.222654350996598
2445,34003.0,Bergen,New Jersey,US,2020-09-29,40.96010917,-74.07164325,22473,2047,0,20426.0,"Bergen, New Jersey, US",2410.7435941995404,9.108708227650961
2446,34005.0,Burlington,New Jersey,US,2020-09-29,39.87681124,-74.66927768,7169,497,0,6672.0,"Burlington, New Jersey, US",1609.7487588385736,6.932626586692705
2447,34007.0,Camden,New Jersey,US,2020-09-29,39.80343818,-74.96388753,9927,611,0,9316.0,"Camden, New Jersey, US",1960.0332496826081,6.1549309962727925
2448,34009.0,Cape May,New Jersey,US,2020-09-29,39.15008829,-74.80170244,1026,96,0,930.0,"Cape May, New Jersey, US",1114.744836428036,9.35672514619883
2449,34011.0,Cumberland,New Jersey,US,2020-09-29,39.37199394,-75.10712559,3794,160,0,3634.0,"Cumberland, New Jersey, US",2537.3343944571884,4.217185028993147
2450,34013.0,Essex,New Jersey,US,2020-09-29,40.78681335,-74.24657979,21091,2129,0,18962.0,"Essex, New Jersey, US",2639.757188898276,10.094353041581716
2451,34015.0,Gloucester,New Jersey,US,2020-09-29,39.71581067,-75.13995546,4560,228,0,4332.0,"Gloucester, New Jersey, US",1563.5929720610627,5.0
2452,34017.0,Hudson,New Jersey,US,2020-09-29,40.73766234,-74.07515667,20692,1515,0,19177.0,"Hudson, New Jersey, US",3077.376110031217,7.321670210709453
2453,34019.0,Hunterdon,New Jersey,US,2020-09-29,40.56335249,-74.91284156,1330,125,0,1205.0,"Hunterdon, New Jersey, US",1069.381125825152,9.398496240601505
2454,34021.0,Mercer,New Jersey,US,2020-09-29,40.28047017,-74.70479631,8653,637,0,8016.0,"Mercer, New Jersey, US",2355.0063957760667,7.361608690627527
2455,34023.0,Middlesex,New Jersey,US,2020-09-29,40.43629879,-74.41426991,19539,1428,0,18111.0,"Middlesex, New Jersey, US",2368.185663622855,7.308460003070781
2456,34025.0,Monmouth,New Jersey,US,2020-09-29,40.26549699,-74.22240686,11892,868,0,11024.0,"Monmouth, New Jersey, US",1921.799626693816,7.299024554322234
2457,34027.0,Morris,New Jersey,US,2020-09-29,40.86095313,-74.54553709999998,7887,831,0,7056.0,"Morris, New Jersey, US",1603.5539651719546,10.536325599087103
2458,34029.0,Ocean,New Jersey,US,2020-09-29,39.8895449,-74.28089251,13481,1048,0,12433.0,"Ocean, New Jersey, US",2220.2422321990302,7.773904013055412
2459,34031.0,Passaic,New Jersey,US,2020-09-29,41.03238628,-74.29954144,19065,1255,0,17810.0,"Passaic, New Jersey, US",3799.1255933331463,6.582743246787307
2460,34033.0,Salem,New Jersey,US,2020-09-29,39.58719656,-75.34696629999998,1072,89,0,983.0,"Salem, New Jersey, US",1718.3617856856615,8.302238805970148
2461,34035.0,Somerset,New Jersey,US,2020-09-29,40.56465737,-74.61683016,5819,573,0,5246.0,"Somerset, New Jersey, US",1769.0478941064166,9.847052758205878
2462,34037.0,Sussex,New Jersey,US,2020-09-29,41.13891592,-74.69118243,1506,198,0,1308.0,"Sussex, New Jersey, US",1071.9776778087808,13.147410358565738
2463,90034.0,Unassigned,New Jersey,US,2020-09-29,,,339,0,0,339.0,"Unassigned, New Jersey, US",,0.0
2464,34039.0,Union,New Jersey,US,2020-09-29,40.65835409,-74.30680092,17689,1355,0,16334.0,"Union, New Jersey, US",3179.524787854931,7.660127763016564
2465,34041.0,Warren,New Jersey,US,2020-09-29,40.85951833,-74.99556527,1445,171,0,1274.0,"Warren, New Jersey, US",1372.6998964537795,11.833910034602075
2500,36001.0,Albany,New York,US,2020-09-29,42.60060306,-73.97723916,3116,134,0,2982.0,"Albany, New York, US",1019.9472350788527,4.300385109114249
2501,36003.0,Allegany,New York,US,2020-09-29,42.25748406,-78.02750466,108,1,0,107.0,"Allegany, New York, US",234.3190644594389,0.925925925925926
2502,36005.0,Bronx,New York,US,2020-09-29,40.85209301,-73.86282755,53025,4950,0,48075.0,"Bronx, New York, US",3738.8759186775983,9.335219236209337
2503,36007.0,Broome,New York,US,2020-09-29,42.15903158,-75.81326086,1642,82,0,1560.0,"Broome, New York, US",861.9965562135147,4.993909866017052
2504,36009.0,Cattaraugus,New York,US,2020-09-29,42.24778241,-78.67923096,271,6,0,265.0,"Cattaraugus, New York, US",356.03084724831507,2.2140221402214024
2505,36011.0,Cayuga,New York,US,2020-09-29,42.91261714,-76.55731592,219,2,0,217.0,"Cayuga, New York, US",285.99038863351444,0.9132420091324199
2506,36013.0,Chautauqua,New York,US,2020-09-29,42.22769210000001,-79.36691763,585,9,0,576.0,"Chautauqua, New York, US",460.9820098815631,1.5384615384615383
2507,36015.0,Chemung,New York,US,2020-09-29,42.13891056,-76.7638805,492,3,0,489.0,"Chemung, New York, US",589.532208588957,0.6097560975609756
2508,36017.0,Chenango,New York,US,2020-09-29,42.49430041,-75.60887553,251,7,0,244.0,"Chenango, New York, US",531.7008070836952,2.7888446215139444
2509,36019.0,Clinton,New York,US,2020-09-29,44.74530905,-73.67875352,162,5,0,157.0,"Clinton, New York, US",201.2797415667516,3.08641975308642
2510,36021.0,Columbia,New York,US,2020-09-29,42.24819348,-73.63089095,592,37,0,555.0,"Columbia, New York, US",995.6105682716403,6.25
2511,36023.0,Cortland,New York,US,2020-09-29,42.59509207,-76.07048931,181,0,0,181.0,"Cortland, New York, US",380.40394275025744,0.0
2512,36025.0,Delaware,New York,US,2020-09-29,42.19837623,-74.96709306,136,4,0,132.0,"Delaware, New York, US",308.14546278463797,2.9411764705882355
2513,36027.0,Dutchess,New York,US,2020-09-29,41.76486060000001,-73.74356679,5130,156,0,4974.0,"Dutchess, New York, US",1743.60508194604,3.04093567251462
2514,36029.0,Erie,New York,US,2020-09-29,42.76249024,-78.73063652,11445,693,0,10752.0,"Erie, New York, US",1245.7793713304206,6.055045871559633
2515,36031.0,Essex,New York,US,2020-09-29,44.11630765,-73.77297842,168,0,0,168.0,"Essex, New York, US",455.4697031313542,0.0
2516,36033.0,Franklin,New York,US,2020-09-29,44.59040891,-74.29926032,66,0,0,66.0,"Franklin, New York, US",131.94194554396066,0.0
2517,36035.0,Fulton,New York,US,2020-09-29,43.11363907,-74.41798804,339,24,0,315.0,"Fulton, New York, US",635.0336249367776,7.079646017699115
2518,36037.0,Genesee,New York,US,2020-09-29,43.0022601,-78.19135193,327,5,0,322.0,"Genesee, New York, US",570.8798882681564,1.529051987767584
2519,36039.0,Greene,New York,US,2020-09-29,42.275797,-74.12384884,323,18,0,305.0,"Greene, New York, US",684.4960583199119,5.572755417956658
2520,36041.0,Hamilton,New York,US,2020-09-29,43.66146647,-74.49721957,15,0,0,15.0,"Hamilton, New York, US",339.67391304347825,0.0
2521,36043.0,Herkimer,New York,US,2020-09-29,43.42034246,-74.96145307,337,10,0,327.0,"Herkimer, New York, US",549.5849573541643,2.967359050445104
2522,36045.0,Jefferson,New York,US,2020-09-29,44.04200959,-75.94653457,170,0,0,170.0,"Jefferson, New York, US",154.77903017280624,0.0
2523,36047.0,Kings,New York,US,2020-09-29,40.636182500000004,-73.94935552,68658,7329,0,61329.0,"Kings, New York, US",2682.054749730752,10.674648256576072
2524,36049.0,Lewis,New York,US,2020-09-29,43.784415700000004,-75.44903992,50,0,0,50.0,"Lewis, New York, US",190.14298752661998,0.0
2525,36051.0,Livingston,New York,US,2020-09-29,42.72596275,-77.77966158,207,8,0,199.0,"Livingston, New York, US",329.0205677591633,3.864734299516908
2526,36053.0,Madison,New York,US,2020-09-29,42.91653905,-75.67266639,497,17,0,480.0,"Madison, New York, US",700.5821739191722,3.420523138832998
2527,36055.0,Monroe,New York,US,2020-09-29,43.14638895,-77.69322942,6074,289,0,5785.0,"Monroe, New York, US",818.8522048613452,4.757984853473823
2528,36057.0,Montgomery,New York,US,2020-09-29,42.90123494,-74.44011632,234,4,0,230.0,"Montgomery, New York, US",475.4068385445237,1.709401709401709
2529,36059.0,Nassau,New York,US,2020-09-29,40.74066522,-73.58941873,46791,2201,0,44590.0,"Nassau, New York, US",3448.3139807387893,4.7038960483853725
2530,36061.0,New York,New York,US,2020-09-29,40.76727260000001,-73.97152637,33497,3178,0,30319.0,"New York, New York, US",2056.6633879902206,9.487416783592561
2531,36063.0,Niagara,New York,US,2020-09-29,43.19898042,-78.74777412,1783,101,0,1682.0,"Niagara, New York, US",851.9645835025635,5.664610207515423
2532,36065.0,Oneida,New York,US,2020-09-29,43.24375382,-75.43710392,2432,123,0,2309.0,"Oneida, New York, US",1063.536696826445,5.057565789473684
2533,36067.0,Onondaga,New York,US,2020-09-29,43.00491923,-76.19971155,4409,205,0,4204.0,"Onondaga, New York, US",957.3793558697844,4.649580403719664
2534,36069.0,Ontario,New York,US,2020-09-29,42.85145728,-77.30874425,475,35,0,440.0,"Ontario, New York, US",432.69537334778687,7.36842105263158
2535,36071.0,Orange,New York,US,2020-09-29,41.40337468,-74.30240757,12122,498,0,11624.0,"Orange, New York, US",3149.062191510365,4.108232964857284
2536,36073.0,Orleans,New York,US,2020-09-29,43.2516977,-78.2320066,335,54,0,281.0,"Orleans, New York, US",830.1942902458368,16.119402985074625
2537,36075.0,Oswego,New York,US,2020-09-29,43.42778894,-76.14635194,499,3,0,496.0,"Oswego, New York, US",426.0441924797651,0.6012024048096193
2538,36077.0,Otsego,New York,US,2020-09-29,42.63492579,-75.03151402,340,5,0,335.0,"Otsego, New York, US",571.4958062293043,1.4705882352941178
2539,36079.0,Putnam,New York,US,2020-09-29,41.42630093,-73.74965532,1612,63,0,1549.0,"Putnam, New York, US",1639.5443449959314,3.908188585607941
2540,36081.0,Queens,New York,US,2020-09-29,40.71088124,-73.81684712,72465,7252,0,65213.0,"Queens, New York, US",3215.1537497038407,10.007589870972193
2541,36083.0,Rensselaer,New York,US,2020-09-29,42.71348136,-73.51089874,916,42,0,874.0,"Rensselaer, New York, US",577.1387527250274,4.585152838427947
2542,36085.0,Richmond,New York,US,2020-09-29,40.58582155,-74.14808598,15950,1086,0,14864.0,"Richmond, New York, US",3349.8339784476507,6.808777429467084
2543,36087.0,Rockland,New York,US,2020-09-29,41.15027894,-74.02560498,15342,675,0,14667.0,"Rockland, New York, US",4709.182937422686,4.399687133359405
2544,36091.0,Saratoga,New York,US,2020-09-29,43.10904162,-73.86653895,1060,17,0,1043.0,"Saratoga, New York, US",461.1442467904795,1.6037735849056605
2545,36093.0,Schenectady,New York,US,2020-09-29,42.81668777,-74.05278291,1405,48,0,1357.0,"Schenectady, New York, US",904.7064050637804,3.4163701067615664
2546,36095.0,Schoharie,New York,US,2020-09-29,42.58831742,-74.44339029999998,85,0,0,85.0,"Schoharie, New York, US",274.20239362560085,0.0
2547,36097.0,Schuyler,New York,US,2020-09-29,42.39184015,-76.8773299,43,0,0,43.0,"Schuyler, New York, US",241.47807042174423,0.0
2548,36099.0,Seneca,New York,US,2020-09-29,42.78081007,-76.82497064,107,3,0,104.0,"Seneca, New York, US",314.5578551269992,2.803738317757009
2549,36089.0,St. Lawrence,New York,US,2020-09-29,44.4976179,-75.06550039,325,4,0,321.0,"St. Lawrence, New York, US",301.6521254872842,1.2307692307692308
2550,36101.0,Steuben,New York,US,2020-09-29,42.2689144,-77.3829924,450,42,0,408.0,"Steuben, New York, US",471.8019689868839,9.333333333333334
2551,36103.0,Suffolk,New York,US,2020-09-29,40.88320119,-72.8012172,46464,2011,0,44453.0,"Suffolk, New York, US",3146.686207039004,4.328081955922865
2552,36105.0,Sullivan,New York,US,2020-09-29,41.71579493,-74.76394559,1600,48,0,1552.0,"Sullivan, New York, US",2121.1157068618095,3.0
2553,36107.0,Tioga,New York,US,2020-09-29,42.16852837,-76.30835812,242,25,0,217.0,"Tioga, New York, US",502.0434412795884,10.330578512396695
2554,36109.0,Tompkins,New York,US,2020-09-29,42.44945765,-76.47229843,417,0,0,417.0,"Tompkins, New York, US",408.1033470346448,0.0
2555,36111.0,Ulster,New York,US,2020-09-29,41.89027881,-74.26252104,2272,95,0,2177.0,"Ulster, New York, US",1279.4737938763212,4.181338028169014
2556,90036.0,Unassigned,New York,US,2020-09-29,,,0,19,0,-19.0,"Unassigned, New York, US",,
2557,36113.0,Warren,New York,US,2020-09-29,43.56173026,-73.8433699,386,33,0,353.0,"Warren, New York, US",603.6531965469786,8.549222797927461
2558,36115.0,Washington,New York,US,2020-09-29,43.31153794,-73.43043448,301,14,0,287.0,"Washington, New York, US",491.79792170446365,4.651162790697675
2559,36117.0,Wayne,New York,US,2020-09-29,43.15494365,-77.02976528,321,5,0,316.0,"Wayne, New York, US",356.99192597700124,1.557632398753894
2560,36119.0,Westchester,New York,US,2020-09-29,41.16278376,-73.75741653,38182,1454,0,36728.0,"Westchester, New York, US",3946.4354743019676,3.8080771043947412
2561,36121.0,Wyoming,New York,US,2020-09-29,42.70145109,-78.22199579,137,5,0,132.0,"Wyoming, New York, US",343.7115833312426,3.6496350364963503
2562,36123.0,Yates,New York,US,2020-09-29,42.63505484,-77.10369919,64,7,0,57.0,"Yates, New York, US",256.89399108898965,10.9375
2924,42001.0,Adams,Pennsylvania,US,2020-09-29,39.87140411,-77.21610347,837,26,0,811.0,"Adams, Pennsylvania, US",812.5503596773098,3.106332138590203
2925,42003.0,Allegheny,Pennsylvania,US,2020-09-29,40.46809875,-79.98167747,12305,357,0,11948.0,"Allegheny, Pennsylvania, US",1011.886895632974,2.9012596505485573
2926,42005.0,Armstrong,Pennsylvania,US,2020-09-29,40.81665618,-79.46290811,444,18,0,426.0,"Armstrong, Pennsylvania, US",685.8731752529543,4.0540540540540535
2927,42007.0,Beaver,Pennsylvania,US,2020-09-29,40.6825484,-80.34921611,1905,122,0,1783.0,"Beaver, Pennsylvania, US",1162.0884651281958,6.404199475065616
2928,42009.0,Bedford,Pennsylvania,US,2020-09-29,40.00522157,-78.48998442,243,6,0,237.0,"Bedford, Pennsylvania, US",507.43401269629135,2.469135802469136
2929,42011.0,Berks,Pennsylvania,US,2020-09-29,40.41570541,-75.92457766,7141,394,0,6747.0,"Berks, Pennsylvania, US",1695.5390299265844,5.517434532978576
2930,42013.0,Blair,Pennsylvania,US,2020-09-29,40.47961444,-78.34917412,705,18,0,687.0,"Blair, Pennsylvania, US",578.6799530489458,2.5531914893617023
2931,42015.0,Bradford,Pennsylvania,US,2020-09-29,41.78869215,-76.51570822,166,4,0,162.0,"Bradford, Pennsylvania, US",275.18525272284205,2.409638554216868
2932,42017.0,Bucks,Pennsylvania,US,2020-09-29,40.33682119,-75.10836643,8849,607,0,8242.0,"Bucks, Pennsylvania, US",1408.4708803539884,6.8595321505254825
2933,42019.0,Butler,Pennsylvania,US,2020-09-29,40.91152759,-79.91351055,1059,25,0,1034.0,"Butler, Pennsylvania, US",563.7386680010434,2.3607176581680833
2934,42021.0,Cambria,Pennsylvania,US,2020-09-29,40.49527404,-78.71377428,585,7,0,578.0,"Cambria, Pennsylvania, US",449.3363647535947,1.1965811965811963
2935,42023.0,Cameron,Pennsylvania,US,2020-09-29,41.43625568,-78.20376845,8,0,0,8.0,"Cameron, Pennsylvania, US",179.89655947830002,0.0
2936,42025.0,Carbon,Pennsylvania,US,2020-09-29,40.91545395,-75.7068525,467,28,0,439.0,"Carbon, Pennsylvania, US",727.6183353588234,5.995717344753747
2937,42027.0,Centre,Pennsylvania,US,2020-09-29,40.92058903,-77.82200624,2667,11,0,2656.0,"Centre, Pennsylvania, US",1642.3930781784036,0.4124484439445069
2938,42029.0,Chester,Pennsylvania,US,2020-09-29,39.97291773,-75.74768357,6920,367,0,6553.0,"Chester, Pennsylvania, US",1318.122855907457,5.303468208092486
2939,42031.0,Clarion,Pennsylvania,US,2020-09-29,41.19265812,-79.42413524,127,3,0,124.0,"Clarion, Pennsylvania, US",330.4022061501638,2.3622047244094486
2940,42033.0,Clearfield,Pennsylvania,US,2020-09-29,41.00110782,-78.47592663,329,6,0,323.0,"Clearfield, Pennsylvania, US",415.1157655668412,1.82370820668693
2941,42035.0,Clinton,Pennsylvania,US,2020-09-29,41.23255967,-77.63785995,208,6,0,202.0,"Clinton, Pennsylvania, US",538.4137502588528,2.8846153846153846
2942,42037.0,Columbia,Pennsylvania,US,2020-09-29,41.04821986,-76.40565017,907,35,0,872.0,"Columbia, Pennsylvania, US",1396.1578720522134,3.858875413450937
2943,42039.0,Crawford,Pennsylvania,US,2020-09-29,41.68447709,-80.10760592,311,3,0,308.0,"Crawford, Pennsylvania, US",367.4863226553545,0.964630225080386
2944,42041.0,Cumberland,Pennsylvania,US,2020-09-29,40.1625372,-77.26130755,1890,77,0,1813.0,"Cumberland, Pennsylvania, US",745.9446659036192,4.0740740740740735
2945,42043.0,Dauphin,Pennsylvania,US,2020-09-29,40.41377078,-76.77993242,3830,181,0,3649.0,"Dauphin, Pennsylvania, US",1376.2176651730692,4.725848563968668
2946,42045.0,Delaware,Pennsylvania,US,2020-09-29,39.91680171,-75.40243663,11482,756,0,10726.0,"Delaware, Pennsylvania, US",2025.9480861830764,6.584218777216513
2947,42047.0,Elk,Pennsylvania,US,2020-09-29,41.42822061,-78.64524744,73,2,0,71.0,"Elk, Pennsylvania, US",244.06552992310262,2.7397260273972597
2948,42049.0,Erie,Pennsylvania,US,2020-09-29,41.99253829,-80.03301954,1563,38,0,1525.0,"Erie, Pennsylvania, US",579.4726539328509,2.4312220089571337
2949,42051.0,Fayette,Pennsylvania,US,2020-09-29,39.92041012,-79.64291195,809,7,0,802.0,"Fayette, Pennsylvania, US",625.8025589058898,0.865265760197775
2950,42053.0,Forest,Pennsylvania,US,2020-09-29,41.51095103,-79.23229292,15,0,0,15.0,"Forest, Pennsylvania, US",206.9821995308404,0.0
2951,42055.0,Franklin,Pennsylvania,US,2020-09-29,39.92956518,-77.72157791,1790,50,0,1740.0,"Franklin, Pennsylvania, US",1154.637579260387,2.793296089385475
2952,42057.0,Fulton,Pennsylvania,US,2020-09-29,39.92913544,-78.11163677,53,2,0,51.0,"Fulton, Pennsylvania, US",364.762560220234,3.7735849056603774
2953,42059.0,Greene,Pennsylvania,US,2020-09-29,39.85746531,-80.22357106,188,1,0,187.0,"Greene, Pennsylvania, US",518.8640189882152,0.5319148936170213
2954,42061.0,Huntingdon,Pennsylvania,US,2020-09-29,40.42162652,-77.97673273,405,6,0,399.0,"Huntingdon, Pennsylvania, US",897.1291866028707,1.4814814814814814
2955,42063.0,Indiana,Pennsylvania,US,2020-09-29,40.65241041,-79.08963285,730,12,0,718.0,"Indiana, Pennsylvania, US",868.2930310563437,1.643835616438356
2956,42065.0,Jefferson,Pennsylvania,US,2020-09-29,41.12913106,-78.9986361,112,3,0,109.0,"Jefferson, Pennsylvania, US",257.915947035118,2.6785714285714284
2957,42067.0,Juniata,Pennsylvania,US,2020-09-29,40.53358749,-77.39975129999998,194,7,0,187.0,"Juniata, Pennsylvania, US",783.4268868876953,3.608247422680413
2958,42069.0,Lackawanna,Pennsylvania,US,2020-09-29,41.43564672,-75.60379201,2579,217,0,2362.0,"Lackawanna, Pennsylvania, US",1230.0046739223746,8.414113997673518
